"id","id","category","prompt","syntax_valid","semantic_valid","error_category","error_detail","n_processes","expected_processes","matches_gt_steps","extra_steps","missing_steps","hallucinated_steps","included_steps","called_steps","ground_truth_steps","code_chars","code_lines","n_workflow_calls","turns","elapsed_s","llm_reply_excerpt","nextflow_code","ground_truth_code"
"I01_kmerfinder_fastp_spades","I01_kmerfinder_fastp_spades","I01","Identify the species with KmerFinder, in parallel trim with fastp and assemble with SPAdes (Illumina paired).","Y","N","file_not_found","WARN: file not found: '/mnt/data/cohesive_llm_bench_scratch/_shared_inputdir/2026/2026.UNK.5.1.1/0SQ_rawreads/DS99999-DT260224_import/result/*.fastq*'","0","7","N","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_3TX_species__kmerfinder","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_3TX_species__kmerfinder","1246","62","0","2","98.9","Great! I'll proceed with the pipeline design as discussed. Here's the plan:

1. **Species Identification**: Use `step_3TX_species__kmerfinder` to identify the species (no input required)
2. **Read Trimming**: Use `step_1PP_trimming__fastp` for Illumina paired-end read trimming
3. **Assembly**: Use `","nextflow.enable.dsl=2

// --- IMPORTS ---

include { extractKey } from '../functions/common.nf'

include { getInput; getSingleInput } from '../functions/parameters.nf'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_species_identification {
    
    take:
        
        data
        
    
    main:
        kmerfinder(data);
        assigned_species = kmerfinder.out.check.map { [ it[0], getCalculatedSpecies(it[1]), getBacterialReferencePath(it[1]) ] }
    
    emit:
        
        assigned_species
        
    
}

workflow wf_read_preprocessing {
    
    take:
        
        rawreads
        
    
    main:
        trimmed = fastp(rawreads).trimmed;
        fastqc(trimmed);
        readsCheckInput = rawreads.cross(trimmed) { extractKey(it) }.multiMap {
          rawreads: it[0]
          trimmed: it[1]
        };
        sample_reads_check(readsCheckInput.rawreads, readsCheckInput.trimmed);
        assembly_filter(denovo(trimmed).out.scaffolds).fasta | quast;
        assembled = assembly_filter.out.fasta
    
    emit:
        
        assembled
        
    
}

// --- ENTRYPOINT ---
workflow {
    wf_species_identification(getInput());
    wf_read_preprocessing(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_3TX_species__kmerfinder } from '../steps/step_3TX_species__kmerfinder'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
workflow {
    raw = getSingleInput()
    step_3TX_species__kmerfinder(raw)
    trimmed   = step_1PP_trimming__fastp(raw).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
}
"
"I02_mash_fastp_shovill","I02_mash_fastp_shovill","I02","Species sketch with Mash plus assembly via fastp + Shovill from paired Illumina reads.","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_3TX_species__mash","step_1PP_trimming__fastp, step_3TX_species__mash, step_2AS_denovo__shovill","step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_3TX_species__mash","771","37","3","2","11.0","Great! I'll create a pipeline with the following steps:
1. Preprocessing: Fastp trimming for paired Illumina reads
2. Species Identification: Mash for species sketching
3. Assembly: Shovill for de novo assembly

I'll set this up for you now.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_3TX_species__mash } from '../steps/step_3TX_species__mash'

include { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { getSingleInput } from '../functions/parameters.nf'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_species_sketch_assembly {
    
    take:
        
        rawreads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(rawreads).trimmed
        step_3TX_species__mash(trimmed)

        assembly = step_2AS_denovo__shovill(trimmed).assembly
    
}

// --- ENTRYPOINT ---
workflow {
    wf_species_sketch_assembly(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_3TX_species__mash } from '../steps/step_3TX_species__mash'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'
workflow {
    raw = getSingleInput()
    step_3TX_species__mash(raw)
    trimmed   = step_1PP_trimming__fastp(raw).trimmed
    assembled = step_2AS_denovo__shovill(trimmed).assembly
}
"
"J01_mobsuite_plasmid","J01_mobsuite_plasmid","J01","Detect and reconstruct plasmids from paired Illumina FASTQ using MOB-suite.","N","N","no_code","http exception: HTTPConnectionPool(host='127.0.0.1', port=8765): Read timed out. (read timeout=180)","0","1","N","","step_4TY_plasmid__mobsuite","","","","step_4TY_plasmid__mobsuite","0","0","0","2","182.6","","","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_4TY_plasmid__mobsuite } from '../steps/step_4TY_plasmid__mobsuite'
workflow {
    step_4TY_plasmid__mobsuite(getSingleInput())
}
"
"J02_bbnorm_downsampling","J02_bbnorm_downsampling","J02","Read normalization / downsampling of paired Illumina FASTQ with BBnorm at k=25, target depth 100x.","N","N","silent_no_op","No process placeholders appeared. when: clause filtered everything?","0","1","Y","","","","","step_1PP_downsampling__bbnorm","step_1PP_downsampling__bbnorm","1258","77","1","2","8.1","I will set up the pipeline with BBnorm for read normalization of your paired Illumina FASTQ files using k=25 and target depth of 100x. This will be a simple preprocessing step using the `step_1PP_downsampling__bbnorm` component.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { parseMetadataFromFileName } from '../functions/common.nf'

include { getSingleInput } from '../functions/parameters.nf'

// --- GLOBALS ---

def k = 25

def target = 100

// --- INLINE PROCESSES ---

process bbnorm {
    container 'quay.io/biocontainers/bbmap:39.01--h5c4e2a8_0'
    
    input:
    
    tuple val(riscd_input), path(reads)
    
    val(k)
    
    val(target)
    
    
    output:
    
    path '*'
    
    path '{*.sh,*.log}', hidden: true
    
    
    script:
    """"""
(r1,r2) = reads
md = parseMetadataFromFileName(r1.getName())
base = ""${md.ds}-${ex.dt}_${md.cmp}_bbnorm_k${k}_t${target}""
javaHeapLimit = ((params.max_memory as nextflow.util.MemoryUnit).getMega() * 0.85) as int
""""""
bbnorm.sh \
  in=${r1} \
  in2=${r2} \
  out=${base}_R1.fastq.gz \
  out2=${base}_R2.fastq.gz \
  hist=${base}.hist \
  k=${k} \
  target=${target} \
  -Xmx${javaHeapLimit}m
""""""
    """"""
}

// --- SUB WORKFLOWS ---

workflow step_1PP_downsampling__bbnorm {
    
    take:
        
        reads
        
        k
        
        target
        
    
    main:
        bbnorm(reads, k, target)
    
}

// --- ENTRYPOINT ---
workflow {
    step_1PP_downsampling__bbnorm(getSingleInput(), k, target)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_downsampling__bbnorm } from '../steps/step_1PP_downsampling__bbnorm'
workflow {
    step_1PP_downsampling__bbnorm(getSingleInput(), param('k'), param('target'))
}
"
"K01_mlst_lis_fastp_spades","K01_mlst_lis_fastp_spades","K01","MLST typing on Listeria monocytogenes from paired-end Illumina FASTQ (fastp + spades + mlst).","Y","N","silent_no_op","No process placeholders appeared. when: clause filtered everything?","0","7","N","","step_1PP_trimming__fastp","","step_2AS_denovo__spades, step_4TY_MLST__mlst","step_2AS_denovo__spades, step_4TY_MLST__mlst","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst","751","38","2","2","8.1","Great! I'll proceed with the pipeline using:
1. `step_1PP_trimming__fastp` for read trimming
2. `step_2AS_denovo__spades` for assembly
3. `step_4TY_MLST__mlst` for MLST typing

This will process your paired-end Illumina FASTQ files for Listeria monocytogenes MLST typing.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { getSingleInput } from '../functions/parameters.nf'

include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_mlst_typing {
    
    take:
        
        trimmed
        
    
    main:
        trimmed.multiMap {
            trimmed: it
            reference: [ referenceRiscd, referenceCode, file(referencePath) ]
        }.set { trAndRef }

        assembly = step_2AS_denovo__spades(trAndRef.trimmed)
        step_4TY_MLST__mlst(assembly)
    
}

// --- ENTRYPOINT ---
workflow {
    wf_mlst_typing(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_MLST__mlst(assembled)
}
"
"K02_mlst_eco_fastp_spades","K02_mlst_eco_fastp_spades","K02","MLST typing on Escherichia coli from paired-end Illumina FASTQ (fastp + spades + mlst).","Y","N","silent_no_op","No process placeholders appeared. when: clause filtered everything?","0","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst","744","36","3","2","9.0","Great! I'll proceed with the pipeline using fastp for trimming, SPAdes for assembly, and MLST for typing. Here's the detailed plan:

1. **Trimming**: fastp (`step_1PP_trimming__fastp`) - Input: paired-end Illumina FASTQ files, Output: trimmed reads
2. **Assembly**: SPAdes (`step_2AS_denovo__spades`)","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { getSingleInput } from '../functions/parameters.nf'

include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_trim_assemble_mlst {
    
    take:
        
        reads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(reads).trimmed
        assembly = step_2AS_denovo__spades(trimmed).assembled
        step_4TY_MLST__mlst(assembly)
    
}

// --- ENTRYPOINT ---
workflow {
    wf_trim_assemble_mlst(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_MLST__mlst(assembled)
}
"
"K03_mlst_sal_fastp_spades","K03_mlst_sal_fastp_spades","K03","MLST typing on Salmonella enterica from paired-end Illumina FASTQ (fastp + spades + mlst).","Y","N","silent_no_op","No process placeholders appeared. when: clause filtered everything?","0","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst","752","36","3","2","7.7","Great! I'll proceed with the pipeline using fastp for trimming, SPAdes for assembly, and MLST for typing on your Salmonella enterica paired-end Illumina data.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { getSingleInput } from '../functions/parameters.nf'

include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_trim_assemble_mlst {
    
    take:
        
        rawreads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(rawreads).trimmed
        assembled = step_2AS_denovo__spades(trimmed).assembled
        step_4TY_MLST__mlst(assembled)
    
}

// --- ENTRYPOINT ---
workflow {
    wf_trim_assemble_mlst(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_MLST__mlst(assembled)
}
"
"K04_mlst_cam_fastp_spades","K04_mlst_cam_fastp_spades","K04","MLST typing on Campylobacter jejuni from paired-end Illumina FASTQ (fastp + spades + mlst).","Y","N","silent_no_op","No process placeholders appeared. when: clause filtered everything?","0","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst","752","36","3","2","6.9","Great! I'll proceed with the pipeline using fastp for trimming, SPAdes for assembly, and MLST for typing. Here's the detailed plan:

1. **Trimming**: Use `step_1PP_trimming__fastp` to preprocess the paired-end Illumina reads.
2. **Assembly**: Use `step_2AS_denovo__spades` to assemble the trimmed rea","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { getSingleInput } from '../functions/parameters.nf'

include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_trim_assemble_mlst {
    
    take:
        
        rawreads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(rawreads).trimmed
        assembled = step_2AS_denovo__spades(trimmed).assembled
        step_4TY_MLST__mlst(assembled)
    
}

// --- ENTRYPOINT ---
workflow {
    wf_trim_assemble_mlst(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_MLST__mlst(assembled)
}
"
"K05_chewbbaca_lis_fastp_spades","K05_chewbbaca_lis_fastp_spades","K05","cgMLST allelic profiling on Listeria monocytogenes from paired-end Illumina FASTQ (fastp + spades + chewbbaca).","Y","N","silent_no_op","No process placeholders appeared. when: clause filtered everything?","0","9","Y","","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","1767","87","3","2","10.3","Great! I'll proceed with the pipeline using fastp for trimming, SPAdes for assembly, and ChewBBACA for cgMLST profiling on your Listeria monocytogenes paired-end Illumina data.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { extractKey } from '../functions/common.nf'

include { getSingleInput } from '../functions/parameters.nf'

// --- GLOBALS ---

def SPECIES_SCHEMA = ['l_mono_chewie_1748_220623']

def SCHEMAS = ['/schemas/Listeria_monocytogenes_Pasteur_cgMLST_2022-06-23T18_03_54.613576.zip']

def CHEWBBACA_PAIRED_END_PARAMS = ['l_mono_chewie_1748_220623': ' --minimum-length 144 ']

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow step_1PP_trimming__fastp {
    
    take:
        
        rawreads
        
    
    main:
        trimmed = fastp(rawreads).trimmed

        fastqc(trimmed)
        readsCheckInput = rawreads.cross(trimmed) { extractKey(it) }.multiMap {
          rawreads: it[0]
          trimmed: it[1]
        }
        sample_reads_check(readsCheckInput.rawreads, readsCheckInput.trimmed)
    
    emit:
        
        trimmed
        
    
}

workflow step_2AS_denovo__spades {
    
    take:
        
        data
        
    
    main:
        denovo(data)
        assembly_filter(denovo.out.scaffolds).fasta | quast
        assembled = assembly_filter.out.fasta
    
    emit:
        
        assembled
        
    
}

workflow step_4TY_cgMLST__chewbbaca {
    
    take:
        
        assembly
        
        genus_species
        
        schema
        
    
    main:
        chewbbaca_result = chewbbaca(assembly, genus_species, schema)
        hashing(chewbbaca_result.alleles)
        chewbbaca_check(chewbbaca_result.stats).check
    
}

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__fastp(getSingleInput())
    assembly = step_2AS_denovo__spades(trimmed)
    step_4TY_cgMLST__chewbbaca(assembly, 'listeria_monocytogenes', 'l_mono_chewie_1748_220623')
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))
}
"
"K06_chewbbaca_eco_fastp_spades","K06_chewbbaca_eco_fastp_spades","K06","cgMLST allelic profiling on Escherichia coli from paired-end Illumina FASTQ (fastp + spades + chewbbaca).","Y","N","silent_no_op","No process placeholders appeared. when: clause filtered everything?","0","9","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","888","40","3","2","8.2","Great! I'll proceed with the pipeline using fastp for trimming, SPAdes for assembly, and ChewBBACA for cgMLST profiling on your Escherichia coli paired-end Illumina reads. I'll set this up now.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { getSingleInput } from '../functions/parameters.nf'

// --- GLOBALS ---

def genus_species = 'Escherichia coli'

def schema = 'e_coli_chewie_2360_210531'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_trimming_assembly_cgmlst {
    
    take:
        
        rawreads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(rawreads).trimmed
        assembly = step_2AS_denovo__spades(trimmed).assembled
        step_4TY_cgMLST__chewbbaca(assembly, genus_species, schema)
    
}

// --- ENTRYPOINT ---
workflow {
    wf_trimming_assembly_cgmlst(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))
}
"
"K07_chewbbaca_sal_fastp_spades","K07_chewbbaca_sal_fastp_spades","K07","cgMLST allelic profiling on Salmonella enterica from paired-end Illumina FASTQ (fastp + spades + chewbbaca).","Y","Y","none","","9","9","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","895","40","3","2","14.9","Great! I'll proceed with the pipeline using fastp for trimming, SPAdes for assembly, and ChewBBACA for cgMLST profiling on your Salmonella enterica paired-end Illumina reads.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { getSingleInput } from '../functions/parameters.nf'

// --- GLOBALS ---

def genus_species = 'Salmonella enterica'

def schema = 's_enterica_chewie_3255_210531'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_trimming_assembly_cgmlst {
    
    take:
        
        rawreads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(rawreads).trimmed
        assembly = step_2AS_denovo__spades(trimmed).assembled
        step_4TY_cgMLST__chewbbaca(assembly, genus_species, schema)
    
}

// --- ENTRYPOINT ---
workflow {
    wf_trimming_assembly_cgmlst(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))
}
"
"K08_abricate_lis_fastp_spades","K08_abricate_lis_fastp_spades","K08","ABRicate AMR screening on Listeria monocytogenes from paired-end Illumina FASTQ (fastp + spades + abricate).","Y","N","silent_no_op","No process placeholders appeared. when: clause filtered everything?","0","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate","810","41","3","2","7.0","Great! I'll proceed with the pipeline using fastp for trimming, SPAdes for assembly, and Abricate for AMR detection on your Listeria monocytogenes paired-end Illumina reads.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { getSingleInput } from '../functions/parameters.nf'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_trim_assemble_amr {
    
    take:
        
        rawreads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(rawreads).trimmed
        assembled = step_2AS_denovo__spades(trimmed).assembled
        step_4AN_AMR__abricate(assembled)
    
    emit:
        
        assembled
        
    
}

// --- ENTRYPOINT ---
workflow {
    wf_trim_assemble_amr(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4AN_AMR__abricate(assembled)
}
"
"K09_abricate_eco_fastp_spades","K09_abricate_eco_fastp_spades","K09","ABRicate AMR screening on Escherichia coli from paired-end Illumina FASTQ (fastp + spades + abricate).","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate","759","36","3","2","7.5","Great! I'll proceed with the pipeline using fastp for trimming, SPAdes for assembly, and abricate for AMR screening on your Escherichia coli paired-end Illumina data. Let me set this up for you.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

include { getSingleInput } from '../functions/parameters.nf'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow wf_trim_assemble_amr {
    
    take:
        
        rawreads
        
    
    main:
        trimmed = step_1PP_trimming__fastp(rawreads).trimmed
        assembled = step_2AS_denovo__spades(trimmed).assembled
        step_4AN_AMR__abricate(assembled)
    
}

// --- ENTRYPOINT ---
workflow {
    wf_trim_assemble_amr(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4AN_AMR__abricate(assembled)
}
"
