id	id	category	prompt	syntax_valid	semantic_valid	error_category	error_detail	n_processes	expected_processes	matches_gt_steps	extra_steps	missing_steps	hallucinated_steps	included_steps	called_steps	ground_truth_steps	code_chars	code_lines	n_workflow_calls	turns	elapsed_s	llm_reply_excerpt	nextflow_code	ground_truth_code
K13_prokka_eco_fastp_spades	K13_prokka_eco_fastp_spades	K13	Prokka annotation on Escherichia coli from paired-end Illumina FASTQ (fastp + spades + prokka).	N	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka	878	38	3	2	6.8	Great! I'll proceed with the pipeline using fastp for trimming, SPAdes for assembly, and Prokka for annotation. I'll set up the pipeline now.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getEmpty } from '../functions/common.nf'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_trim_assemble_annotate {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = step_1PP_trimming__fastp(rawreads).trimmed\n        assembly = step_2AS_denovo__spades(trimmed).assembled\n        step_4AN_genes__prokka(assembly.map { [ it[0], it[1], 'Bacteria', '-', '-', getEmpty() ] })\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_trim_assemble_annotate(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4AN_genes__prokka(assembled)\n}\n
K14_prokka_sal_fastp_spades	K14_prokka_sal_fastp_spades	K14	Prokka annotation on Salmonella enterica from paired-end Illumina FASTQ (fastp + spades + prokka).	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	7	Y					step_2AS_denovo__spades, step_4AN_genes__prokka, step_1PP_trimming__fastp	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka	1594	92	3	2	9.3	Great! I'll set up the pipeline with the following steps:\n1. **Preprocessing**: `step_1PP_trimming__fastp` for paired-end Illumina read trimming\n2. **Assembly**: `step_2AS_denovo__spades` for de novo assembly\n3. **Annotation**: `step_4AN_genes__prokka` for genome annotation\n\nThis will process your S	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { extractKey } from '../functions/common.nf'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_salmonella_annotation {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        trimmed.multiMap {\n            trimmed: it\n            reference: [ referenceRiscd, referenceCode, file(referencePath) ]\n        }.set { trAndRef }\n\n        spades_out = step_2AS_denovo__spades(trAndRef.trimmed)\n        step_4AN_genes__prokka(spades_out.assembled)\n    \n}\n\nworkflow step_1PP_trimming__fastp {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = fastp(rawreads).trimmed\n\n        fastqc(trimmed)\n        readsCheckInput = rawreads.cross(trimmed) { extractKey(it) }.multiMap {\n          rawreads: it[0]\n          trimmed: it[1]\n        }\n        sample_reads_check(readsCheckInput.rawreads, readsCheckInput.trimmed)\n    \n    emit:\n        \n        trimmed\n        \n    \n}\n\nworkflow step_2AS_denovo__spades {\n    \n    take:\n        \n        data\n        \n    \n    main:\n        denovo(data)\n        assembly_filter(denovo.out.scaffolds).fasta | quast\n        assembled = assembly_filter.out.fasta\n    \n    emit:\n        \n        assembled\n        \n    \n}\n\nworkflow step_4AN_genes__prokka {\n    \n    take:\n        \n        data\n        \n    \n    main:\n        prokka(data)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n    wf_salmonella_annotation(trimmed)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4AN_genes__prokka(assembled)\n}\n
K15_prokka_cam_fastp_spades	K15_prokka_cam_fastp_spades	K15	Prokka annotation on Campylobacter jejuni from paired-end Illumina FASTQ (fastp + spades + prokka).	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	7	N		step_1PP_trimming__fastp		step_2AS_denovo__spades, step_4AN_genes__prokka	step_2AS_denovo__spades, step_4AN_genes__prokka	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka	897	40	2	2	7.8	Great! I'll build the pipeline with the following steps:\n1. **Trimming**: fastp (`step_1PP_trimming__fastp`)\n2. **Assembly**: SPAdes (`step_2AS_denovo__spades`)\n3. **Annotation**: Prokka (`step_4AN_genes__prokka`)\n\nThis will process your paired-end Illumina FASTQ data for Campylobacter jejuni.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { getEmpty } from '../functions/common.nf'\n\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_prokka_annotation {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        trimmed.multiMap {\n            trimmed: it\n            reference: [ referenceRiscd, referenceCode, file(referencePath) ]\n        }.set { trAndRef }\n\n        spades_out = step_2AS_denovo__spades(trAndRef.trimmed)\n        step_4AN_genes__prokka(spades_out.assembled.map { [ it[0], it[1], 'Bacteria', '-', '-', getEmpty() ] })\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_prokka_annotation(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4AN_genes__prokka(assembled)\n}\n
K16_flaA_cam_fastp_spades	K16_flaA_cam_fastp_spades	K16	flaA typing on Campylobacter jejuni from paired-end Illumina FASTQ (fastp + spades + flaA).	Y	N	file_not_found	WARN: file not found: '/mnt/data/cohesive_llm_bench_scratch/_shared_inputdir/2026/2026.CAM.103.1.1/0SQ_rawreads/DS99999-DT260224_import/result/*.fastq*'	0	7	N		step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_flaA__flaA				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_flaA__flaA	1402	81	0	2	9.6	Great! I'll proceed with the pipeline using fastp for trimming, SPAdes for assembly, and FlaA typing for Campylobacter jejuni. Here's the detailed plan:\n\n1. **Trimming**: `step_1PP_trimming__fastp` - Input: paired-end Illumina FASTQ, Output: trimmed reads\n2. **Assembly**: `step_2AS_denovo__spades` -	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { extractKey } from '../functions/common.nf'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_flaA_typing {\n    \n    take:\n        \n        assembly\n        \n    \n    main:\n        assembly.multiMap {\n            assembly: it\n            genus_species: 'Campylobacter jejuni'\n        }.set { flaA_input }\n\n        mlst_flaa(flaA_input.assembly, flaA_input.genus_species)\n    \n}\n\nworkflow wf_assembly {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        denovo(trimmed)\n        assembly_filter(denovo.out.scaffolds).fasta | quast\n\n        assembled = assembly_filter.out.fasta\n    \n    emit:\n        \n        assembled\n        \n    \n}\n\nworkflow wf_trimming {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = fastp(rawreads).trimmed\n\n        fastqc(trimmed)\n        readsCheckInput = rawreads.cross(trimmed) { extractKey(it) }.multiMap {\n          rawreads: it[0]\n          trimmed: it[1]\n        }\n        sample_reads_check(readsCheckInput.rawreads, readsCheckInput.trimmed)\n    \n    emit:\n        \n        trimmed\n        \n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = wf_trimming(getSingleInput()).trimmed\n    assembled = wf_assembly(trimmed).assembled\n    wf_flaA_typing(assembled)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_flaA__flaA } from '../steps/step_4TY_flaA__flaA'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_flaA__flaA(assembled, param('genus_species'))\n}\n
K17_staramr_cam_fastp_spades	K17_staramr_cam_fastp_spades	K17	staramr AMR profiling on Campylobacter jejuni from paired-end Illumina FASTQ (fastp + spades + staramr).	N	N	file_not_found	WARN: file not found: '/mnt/data/cohesive_llm_bench_scratch/_shared_inputdir/2026/2026.CAM.104.1.1/0SQ_rawreads/DS99999-DT260224_import/result/*.fastq*'	6	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades	step_2AS_denovo__spades, step_1PP_trimming__fastp, step_4AN_AMR__staramr	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__staramr	916	53	3	2	8.9	Great! I'll proceed with the pipeline you approved:\n\n1. **Trimming**: `step_1PP_trimming__fastp` for paired-end Illumina reads\n2. **Assembly**: `step_2AS_denovo__spades` for de novo assembly\n3. **AMR Profiling**: `step_4AN_AMR__staramr` for Campylobacter jejuni\n\nI'll set this up now.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow module_denovo {\n    \n    take:\n        \n        trimmedReads\n        \n    \n    main:\n        assembled = step_2AS_denovo__spades(trimmedReads)\n    \n    emit:\n        \n        assembled\n        \n    \n}\n\nworkflow step_4AN_AMR__staramr {\n    \n    take:\n        \n        assembly\n        \n        genus_species\n        \n    \n    main:\n        staramr(assembly, genus_species)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n    assembled = module_denovo(trimmed)\n    step_4AN_AMR__staramr(assembled, 'Campylobacter jejuni')\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4AN_AMR__staramr } from '../steps/step_4AN_AMR__staramr'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4AN_AMR__staramr(assembled, param('genus_species'))\n}\n
K18_mlst_lis_fastp_shovill	K18_mlst_lis_fastp_shovill	K18	MLST typing on Listeria monocytogenes from paired-end Illumina FASTQ (fastp + shovill + mlst).	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	7	Y					step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_MLST__mlst	1406	79	3	2	8.8	Great! I'll proceed with the pipeline using:\n1. `step_1PP_trimming__fastp` for trimming paired-end Illumina reads\n2. `step_2AS_denovo__shovill` for assembly\n3. `step_4TY_MLST__mlst` for MLST typing on Listeria monocytogenes\n\nI'll set this up now.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { extractKey } from '../functions/common.nf'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow step_1PP_trimming__fastp {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = fastp(rawreads).trimmed\n\n        fastqc(trimmed)\n        readsCheckInput = rawreads.cross(trimmed) { extractKey(it) }.multiMap {\n          rawreads: it[0]\n          trimmed: it[1]\n        }\n        sample_reads_check(readsCheckInput.rawreads, readsCheckInput.trimmed)\n    \n    emit:\n        \n        trimmed\n        \n    \n}\n\nworkflow step_2AS_denovo__shovill {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        contigs_from_pe = shovill(rawreads).assembly\n        contigs_from_se = shovill_se(rawreads).assembly\n        contigs = contigs_from_pe.mix(contigs_from_se)\n        quast(contigs)\n        if (!params.skip_checkm) {\n          checkm(contigs)\n        }\n    \n    emit:\n        \n        assembly = contigs\n        \n    \n}\n\nworkflow step_4TY_MLST__mlst {\n    \n    take:\n        \n        assembly\n        \n    \n    main:\n        mlst(assembly)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n    assembly = step_2AS_denovo__shovill(trimmed)\n    step_4TY_MLST__mlst(assembly)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__shovill(trimmed).assembly\n    step_4TY_MLST__mlst(assembled)\n}\n
K19_mlst_eco_fastp_shovill	K19_mlst_eco_fastp_shovill	K19	MLST typing on Escherichia coli from paired-end Illumina FASTQ (fastp + shovill + mlst).	Y	Y	none		7	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_MLST__mlst	948	53	3	2	7.2	Great! I'll proceed with the pipeline using fastp for trimming, Shovill for assembly, and MLST for typing on your Escherichia coli paired-end Illumina data.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_trim_and_assemble {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = step_1PP_trimming__fastp(rawreads).trimmed\n        assembly = step_2AS_denovo__shovill(trimmed).assembly\n    \n    emit:\n        \n        assembly\n        \n    \n}\n\nworkflow wf_mlst_typing {\n    \n    take:\n        \n        assembly\n        \n    \n    main:\n        step_4TY_MLST__mlst(assembly)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    assembly = wf_trim_and_assemble(getSingleInput()).assembly\n    wf_mlst_typing(assembly)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__shovill(trimmed).assembly\n    step_4TY_MLST__mlst(assembled)\n}\n
K20_mlst_sal_fastp_shovill	K20_mlst_sal_fastp_shovill	K20	MLST typing on Salmonella enterica from paired-end Illumina FASTQ (fastp + shovill + mlst).	N	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_MLST__mlst	step_2AS_denovo__shovill, step_1PP_trimming__fastp, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_MLST__mlst	849	45	3	2	8.2	Great! I'll proceed with the pipeline using:\n1. `step_1PP_trimming__fastp` for read trimming\n2. `step_2AS_denovo__shovill` for assembly\n3. `step_4TY_MLST__mlst` for MLST typing\n\nThis will process your paired-end Illumina FASTQ files for Salmonella enterica MLST typing.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow module_wgs_bacteria {\n    \n    take:\n        \n        trimmedReads\n        \n    \n    main:\n        step_2AS_denovo__shovill(trimmedReads)\n\n        assembly = step_2AS_denovo__shovill.out\n    \n    emit:\n        \n        assembly\n        \n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n\n    module_wgs_bacteria(trimmed)\n\n    step_4TY_MLST__mlst(module_wgs_bacteria.assembly)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__shovill(trimmed).assembly\n    step_4TY_MLST__mlst(assembled)\n}\n
K21_mlst_cam_fastp_shovill	K21_mlst_cam_fastp_shovill	K21	MLST typing on Campylobacter jejuni from paired-end Illumina FASTQ (fastp + shovill + mlst).	Y	N	file_not_found	WARN: file not found: '/mnt/data/cohesive_llm_bench_scratch/_shared_inputdir/2026/2026.CAM.105.1.1/0SQ_rawreads/DS99999-DT260224_import/result/*.fastq*'	0	7	Y					step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_MLST__mlst	1406	79	3	2	10.9	I'll build the pipeline with:\n1. **fastp** for read trimming\n2. **Shovill** for assembly\n3. **MLST** for typing\n\nThis is a custom pipeline since there's no exact template for this combination, but all tools are available in the framework.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { extractKey } from '../functions/common.nf'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow step_1PP_trimming__fastp {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = fastp(rawreads).trimmed\n\n        fastqc(trimmed)\n        readsCheckInput = rawreads.cross(trimmed) { extractKey(it) }.multiMap {\n          rawreads: it[0]\n          trimmed: it[1]\n        }\n        sample_reads_check(readsCheckInput.rawreads, readsCheckInput.trimmed)\n    \n    emit:\n        \n        trimmed\n        \n    \n}\n\nworkflow step_2AS_denovo__shovill {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        contigs_from_pe = shovill(rawreads).assembly\n        contigs_from_se = shovill_se(rawreads).assembly\n        contigs = contigs_from_pe.mix(contigs_from_se)\n        quast(contigs)\n        if (!params.skip_checkm) {\n          checkm(contigs)\n        }\n    \n    emit:\n        \n        assembly = contigs\n        \n    \n}\n\nworkflow step_4TY_MLST__mlst {\n    \n    take:\n        \n        assembly\n        \n    \n    main:\n        mlst(assembly)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n    assembly = step_2AS_denovo__shovill(trimmed)\n    step_4TY_MLST__mlst(assembly)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__shovill(trimmed).assembly\n    step_4TY_MLST__mlst(assembled)\n}\n
K22_chewbbaca_lis_fastp_shovill	K22_chewbbaca_lis_fastp_shovill	K22	cgMLST allelic profiling on Listeria monocytogenes from paired-end Illumina FASTQ (fastp + shovill + chewbbaca).	Y	Y	none		9	9	Y				step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_cgMLST__chewbbaca	step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_cgMLST__chewbbaca	step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_cgMLST__chewbbaca	896	40	3	2	8.8	Great! I'll proceed with the pipeline using:\n1. fastp for trimming (step_1PP_trimming__fastp)\n2. Shovill for assembly (step_2AS_denovo__shovill)\n3. ChewBBACA for cgMLST profiling (step_4TY_cgMLST__chewbbaca)\n\nThis will process your paired-end Illumina FASTQ data for Listeria monocytogenes cgMLST all	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\ndef genus_species = 'Listeria monocytogenes'\n\ndef schema = 'l_mono_chewie_1748_220623'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_trimming_assembly_cgmlst {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = step_1PP_trimming__fastp(rawreads).trimmed\n        assembly = step_2AS_denovo__shovill(trimmed).assembly\n        step_4TY_cgMLST__chewbbaca(assembly, genus_species, schema)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_trimming_assembly_cgmlst(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__shovill(trimmed).assembly\n    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))\n}\n
K23_chewbbaca_eco_fastp_shovill	K23_chewbbaca_eco_fastp_shovill	K23	cgMLST allelic profiling on Escherichia coli from paired-end Illumina FASTQ (fastp + shovill + chewbbaca).	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	9	Y				step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_cgMLST__chewbbaca	step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_cgMLST__chewbbaca	step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_4TY_cgMLST__chewbbaca	1070	57	3	2	8.0	Great! I'll proceed with the pipeline using fastp for trimming, Shovill for assembly, and ChewBBACA for cgMLST profiling on your Escherichia coli paired-end Illumina reads. I'll set it up now.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\n// --- GLOBALS ---\n\ndef genus_species = 'Escherichia_coli'\n\ndef schema = 'e_coli_chewie_2360_210531'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_trim_and_assemble {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = step_1PP_trimming__fastp(rawreads).trimmed\n        assembly = step_2AS_denovo__shovill(trimmed).assembly\n    \n    emit:\n        \n        assembly\n        \n    \n}\n\nworkflow wf_cgmlst {\n    \n    take:\n        \n        assembly\n        \n    \n    main:\n        step_4TY_cgMLST__chewbbaca(assembly, genus_species, schema)\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_trim_and_assemble(getSingleInput()).assembly.set { assembly }\n    wf_cgmlst(assembly)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__shovill(trimmed).assembly\n    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))\n}\n
