id	id	category	prompt	syntax_valid	semantic_valid	error_category	error_detail	n_processes	expected_processes	matches_gt_steps	extra_steps	missing_steps	hallucinated_steps	included_steps	called_steps	ground_truth_steps	code_chars	code_lines	n_workflow_calls	turns	elapsed_s	llm_reply_excerpt	nextflow_code	ground_truth_code
B03_unicycler_salmonella	B03_unicycler_salmonella	B03	Assemble a Salmonella enterica genome with Unicycler from Illumina paired-end reads.	Y	N	missing_param	ERROR ~ missing required param: hosts_dir	0	3	N	step_1PP_hostdepl__bowtie, step_1PP_trimming__fastp			step_1PP_hostdepl__bowtie, step_1PP_trimming__fastp, step_2AS_denovo__unicycler	step_1PP_trimming__fastp, step_1PP_hostdepl__bowtie, step_2AS_denovo__unicycler	step_2AS_denovo__unicycler	657	26	3	2	13.0	Approved! I will proceed with the pipeline design for assembling a Salmonella enterica genome from Illumina paired-end reads using Unicycler. The pipeline will include preprocessing (trimming with fastp), host depletion (using Bowtie), and assembly with Unicycler.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_1PP_hostdepl__bowtie } from '../steps/step_1PP_hostdepl__bowtie'\n\ninclude { getHostUnkeyed; getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n\n    depleted = step_1PP_hostdepl__bowtie(trimmed.combine(getHostUnkeyed()))\n\n    step_2AS_denovo__unicycler(depleted)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'\nworkflow {\n    step_2AS_denovo__unicycler(getSingleInput())\n}\n
B04_plasmidspades	B04_plasmidspades	B04	I want to assemble plasmids only from Illumina paired-end reads using plasmidSPAdes.	Y	Y	none		6	3	N	step_1PP_trimming__fastp			step_1PP_trimming__fastp, step_2AS_denovo__plasmidspades	step_1PP_trimming__fastp, step_2AS_denovo__plasmidspades	step_2AS_denovo__plasmidspades	515	21	2	2	9.8	Understood! I will proceed with designing a pipeline that includes trimming with `step_1PP_trimming__fastp` followed by plasmid assembly using `step_2AS_denovo__plasmidspades`.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__plasmidspades } from '../steps/step_2AS_denovo__plasmidspades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__plasmidspades(trimmed).assembled\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_2AS_denovo__plasmidspades } from '../steps/step_2AS_denovo__plasmidspades'\nworkflow {\n    step_2AS_denovo__plasmidspades(getSingleInput())\n}\n
B05_metaspades	B05_metaspades	B05	Run metagenomic assembly with metaSPAdes on paired-end Illumina reads from an environmental sample.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	3	Y				step_2MG_denovo__metaspades	step_2MG_denovo__metaspades	step_2MG_denovo__metaspades	349	18	1	2	8.5	Pipeline approved! I will now design a Nextflow DSL2 pipeline for metagenomic assembly using metaSPAdes for your paired-end Illumina reads.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_2MG_denovo__metaspades } from '../steps/step_2MG_denovo__metaspades'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    step_2MG_denovo__metaspades(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_2MG_denovo__metaspades } from '../steps/step_2MG_denovo__metaspades'\nworkflow {\n    step_2MG_denovo__metaspades(getSingleInput())\n}\n
C01_kmerfinder	C01_kmerfinder	C01	Identify the species of an unknown bacterial isolate from Illumina paired FASTQ using KmerFinder.	Y	Y	none		1	1	Y				step_3TX_species__kmerfinder	step_3TX_species__kmerfinder	step_3TX_species__kmerfinder	424	19	1	2	12.0	Approved. I will now draft the pipeline using the KmerFinder step for species identification.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_3TX_species__kmerfinder } from '../steps/step_3TX_species__kmerfinder'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    kmerfinder_out = step_3TX_species__kmerfinder(getSingleInput())\n    assigned_species = kmerfinder_out.assigned_species\n}	nextflow.enable.dsl=2\n\ninclude { getInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_3TX_species__kmerfinder } from '../steps/step_3TX_species__kmerfinder'\nworkflow {\n    step_3TX_species__kmerfinder(getInput())\n}\n
C02_mash	C02_mash	C02	Run Mash sketch-based species identification on paired-end Illumina reads.	Y	Y	none		1	1	Y				step_3TX_species__mash	step_3TX_species__mash	step_3TX_species__mash	334	18	1	2	7.5	Approved. I will proceed with Mash sketch-based species identification using the `step_3TX_species__mash` component for your paired-end Illumina reads.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_3TX_species__mash } from '../steps/step_3TX_species__mash'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    step_3TX_species__mash(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_3TX_species__mash } from '../steps/step_3TX_species__mash'\nworkflow {\n    step_3TX_species__mash(getSingleInput())\n}\n
C03_kraken2	C03_kraken2	C03	Taxonomic classification of paired-end Illumina reads with Kraken2.	Y	N	silent_no_op	No process placeholders appeared. when: clause filtered everything?	0	2	Y				step_3TX_class__kraken2	step_3TX_class__kraken2	step_3TX_class__kraken2	337	18	1	2	6.9	Approved! I will design a pipeline using the Kraken2 component for taxonomic classification of your paired-end Illumina reads.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_3TX_class__kraken2 } from '../steps/step_3TX_class__kraken2'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    step_3TX_class__kraken2(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_3TX_class__kraken2 } from '../steps/step_3TX_class__kraken2'\nworkflow {\n    step_3TX_class__kraken2(getSingleInput())\n}\n
D01_fastp_spades_lis	D01_fastp_spades_lis	D01	From Illumina paired-end FASTQ of Listeria monocytogenes: trim with fastp and assemble with SPAdes.	Y	Y	none		6	6	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades	step_1PP_trimming__fastp, step_2AS_denovo__spades	step_1PP_trimming__fastp, step_2AS_denovo__spades	494	21	2	2	10.8	Pipeline approved! I will now design a Nextflow DSL2 pipeline that trims your Illumina paired-end FASTQ data with fastp and assembles it with SPAdes.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n}\n
D02_fastp_shovill_eco	D02_fastp_shovill_eco	D02	Trim Illumina paired reads with fastp then assemble with Shovill (Escherichia coli).	Y	Y	none		6	6	Y				step_1PP_trimming__fastp, step_2AS_denovo__shovill	step_1PP_trimming__fastp, step_2AS_denovo__shovill	step_1PP_trimming__fastp, step_2AS_denovo__shovill	495	21	2	2	9.2	Approved! I will now prepare the pipeline using the specified steps for trimming with fastp and assembly with Shovill.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembly = step_2AS_denovo__shovill(trimmed).assembly\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__shovill(trimmed).assembly\n}\n
D03_trimmomatic_spades	D03_trimmomatic_spades	D03	Pipeline: trim with Trimmomatic, assemble with SPAdes. Illumina paired-end.	Y	Y	none		6	6	Y				step_1PP_trimming__trimmomatic, step_2AS_denovo__spades	step_1PP_trimming__trimmomatic, step_2AS_denovo__spades	step_1PP_trimming__trimmomatic, step_2AS_denovo__spades	512	21	2	2	9.8	Approved! I will now generate the detailed pipeline plan for trimming with Trimmomatic and assembling with SPAdes for your Illumina paired-end data.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_1PP_trimming__trimmomatic } from '../steps/step_1PP_trimming__trimmomatic'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__trimmomatic(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__trimmomatic } from '../steps/step_1PP_trimming__trimmomatic'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\nworkflow {\n    trimmed   = step_1PP_trimming__trimmomatic(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n}\n
D04_fastp_unicycler_sal	D04_fastp_unicycler_sal	D04	Trim and assemble a Salmonella isolate from Illumina paired-end FASTQ (fastp + Unicycler).	Y	Y	none		6	6	Y				step_1PP_trimming__fastp, step_2AS_denovo__unicycler	step_1PP_trimming__fastp, step_2AS_denovo__unicycler	step_1PP_trimming__fastp, step_2AS_denovo__unicycler	503	21	2	2	9.2	Thank you for approving the plan. I will now proceed with designing the pipeline using the specified tools.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__unicycler(trimmed).assembled\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__unicycler } from '../steps/step_2AS_denovo__unicycler'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__unicycler(trimmed).assembled\n}\n
D05_fastp_spades_cam	D05_fastp_spades_cam	D05	Trim and de novo assembly (fastp + SPAdes) for a paired-end Illumina Campylobacter sample.	Y	Y	none		6	6	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades	step_1PP_trimming__fastp, step_2AS_denovo__spades	step_1PP_trimming__fastp, step_2AS_denovo__spades	472	21	2	2	9.9	Approved! I will now draft the pipeline for trimming with fastp and de novo assembly with SPAdes for your paired-end Illumina Campylobacter sample.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    step_2AS_denovo__spades(trimmed)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n}\n
E01_mlst_lis	E01_mlst_lis	E01	Classic MLST on Listeria monocytogenes from paired-end Illumina FASTQ (trim + assembly + MLST).	Y	Y	none		7	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	598	24	3	2	17.1	Thank you for approving the pipeline. I will now proceed with the implementation based on the steps we discussed.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n}\n
