id	id	category	prompt	syntax_valid	semantic_valid	error_category	error_detail	n_processes	expected_processes	matches_gt_steps	extra_steps	missing_steps	hallucinated_steps	included_steps	called_steps	ground_truth_steps	code_chars	code_lines	n_workflow_calls	turns	elapsed_s	llm_reply_excerpt	nextflow_code	ground_truth_code
H04_mlst_plus_abricate_sal	H04_mlst_plus_abricate_sal	H04	Salmonella enterica: MLST typing and AMR screening with ABRicate from paired Illumina FASTQ.	Y	N	missing_param	ERROR ~ missing required param: step_3TX_species__kmerfinder__db	0	8	N	step_2AS_denovo__shovill, step_2AS_mapping__bowtie, step_3TX_species__kmerfinder, step_4AN_AMR__staramr, step_4AN_genes__prokka, step_4TY_cgMLST__chewbbaca, step_4TY_flaA__flaA	step_2AS_denovo__spades		step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_2AS_mapping__bowtie, step_3TX_species__kmerfinder, step_4AN_AMR__abricate, step_4AN_AMR__staramr, step_4AN_genes__prokka, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca, step_4TY_flaA__flaA	step_3TX_species__kmerfinder, step_2AS_mapping__bowtie, step_4AN_AMR__abricate, step_4AN_genes__prokka, step_4AN_AMR__staramr, step_4TY_MLST__mlst, step_4TY_flaA__flaA, step_4TY_cgMLST__chewbbaca, step_1PP_trimming__fastp, step_2AS_denovo__shovill	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4TY_MLST__mlst	2434	80	10	2	15.1	Understood! I will proceed with the **`module_typing_bacteria`** template for **Salmonella enterica** MLST typing and AMR screening from paired Illumina FASTQ reads. This includes preprocessing, assembly, annotation, MLST typing, and AMR screening.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\ninclude { extractKey; getEmpty } from '../functions/common.nf'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_2AS_mapping__bowtie } from '../steps/step_2AS_mapping__bowtie'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\n\ninclude { step_4AN_AMR__staramr } from '../steps/step_4AN_AMR__staramr'\n\ninclude { step_3TX_species__kmerfinder } from '../steps/step_3TX_species__kmerfinder'\n\ninclude { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'\n\ninclude { step_4TY_flaA__flaA } from '../steps/step_4TY_flaA__flaA'\n\n// --- GLOBALS ---\n\ndef genusSpecies = 'Salmonella enterica'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_salmonella_typing {\n    \n    take:\n        \n        trimmed\n        \n        assembly\n        \n    \n    main:\n        assigned_species = step_3TX_species__kmerfinder(assembly).assigned_species\n\n        trimmed.cross(assigned_species) { extractKey(it) }.multiMap { \n          trimmed: it[0]\n          species: it[1][1]\n          referencePath: it[1][2]\n        }.set { trimAndSpecies }\n\n        step_2AS_mapping__bowtie(trimAndSpecies.trimmed, trimAndSpecies.referencePath)\n        step_4AN_AMR__abricate(assembly)\n        step_4AN_genes__prokka(assembly.map{ [ it[0], it[1], 'Bacteria', '-', '-', getEmpty() ] })\n\n        assembly.cross(assigned_species) { extractKey(it) }.multiMap { \n          assembly: it[0]\n          species: it[1][1]\n        }.set { assemblyAndSpecies }\n        step_4AN_AMR__staramr(assemblyAndSpecies.assembly, assemblyAndSpecies.species)\n        step_4TY_MLST__mlst(assemblyAndSpecies.assembly)\n        step_4TY_flaA__flaA(assemblyAndSpecies.assembly, assemblyAndSpecies.species)\n        step_4TY_cgMLST__chewbbaca(assemblyAndSpecies.assembly, assemblyAndSpecies.species, '')\n    \n    emit:\n        \n        genus_species = assigned_species\n        \n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n    assembly = step_2AS_denovo__shovill(trimmed)\n    wf_salmonella_typing(trimmed, assembly)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\ninclude { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n    step_4AN_AMR__abricate(assembled)\n}\n
I01_kmerfinder_fastp_spades	I01_kmerfinder_fastp_spades	I01	Identify the species with KmerFinder, in parallel trim with fastp and assemble with SPAdes (Illumina paired).	Y	Y	none		7	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_3TX_species__kmerfinder	step_3TX_species__kmerfinder, step_1PP_trimming__fastp, step_2AS_denovo__spades	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_3TX_species__kmerfinder	1528	69	3	2	13.8	Understood! I will now generate the detailed pipeline plan for approval.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_3TX_species__kmerfinder } from '../steps/step_3TX_species__kmerfinder'\n\n// --- GLOBALS ---\n\ndef step_3TX_species__kmerfinder__db = "${params.assets_dir}/step_3TX_species__kmerfinder"\n\ndef step_1PP_trimming__fastp__db = "${params.assets_dir}/step_1PP_trimming__fastp"\n\ndef step_2AS_denovo__spades__db = "${params.assets_dir}/step_2AS_denovo__spades"\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_species_identification {\n    \n    take:\n        \n        raw_reads\n        \n    \n    main:\n        kmerfinder_out = step_3TX_species__kmerfinder(raw_reads)\n    \n    emit:\n        \n        assigned_species = kmerfinder_out.assigned_species\n        \n    \n}\n\nworkflow wf_trimming_and_assembly {\n    \n    take:\n        \n        raw_reads\n        \n    \n    main:\n        fastp_out = step_1PP_trimming__fastp(raw_reads)\n        spades_out = step_2AS_denovo__spades(fastp_out.trimmed)\n    \n    emit:\n        \n        trimmed = fastp_out.trimmed\n        \n        assembly = spades_out.assembled\n        \n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    // Species Identification (KmerFinder)\n    wf_species_identification(getSingleInput())\n\n    // Trimming (fastp) and Assembly (SPAdes) in parallel\n    wf_trimming_and_assembly(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_3TX_species__kmerfinder } from '../steps/step_3TX_species__kmerfinder'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\nworkflow {\n    raw = getSingleInput()\n    step_3TX_species__kmerfinder(raw)\n    trimmed   = step_1PP_trimming__fastp(raw).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n}\n
I02_mash_fastp_shovill	I02_mash_fastp_shovill	I02	Species sketch with Mash plus assembly via fastp + Shovill from paired Illumina reads.	Y	Y	none		7	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_3TX_species__mash	step_1PP_trimming__fastp, step_3TX_species__mash, step_2AS_denovo__shovill	step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_3TX_species__mash	759	37	3	2	13.5	Proceeding with the pipeline design for species sketching using Mash, preprocessing with fastp, and assembly via Shovill from paired Illumina reads.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_3TX_species__mash } from '../steps/step_3TX_species__mash'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_species_sketching {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = step_1PP_trimming__fastp(rawreads).trimmed\n        step_3TX_species__mash(trimmed)\n\n        assembly = step_2AS_denovo__shovill(trimmed).assembly\n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_species_sketching(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_3TX_species__mash } from '../steps/step_3TX_species__mash'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'\nworkflow {\n    raw = getSingleInput()\n    step_3TX_species__mash(raw)\n    trimmed   = step_1PP_trimming__fastp(raw).trimmed\n    assembled = step_2AS_denovo__shovill(trimmed).assembly\n}\n
J01_mobsuite_plasmid	J01_mobsuite_plasmid	J01	Detect and reconstruct plasmids from paired Illumina FASTQ using MOB-suite.	Y	Y	none		4	1	N	step_1PP_trimming__fastp			step_1PP_trimming__fastp, step_4TY_plasmid__mobsuite	step_1PP_trimming__fastp, step_4TY_plasmid__mobsuite	step_4TY_plasmid__mobsuite	722	24	2	2	14.2	Pipeline approved. The Nextflow DSL2 pipeline will be built using the following steps:\n\n1. **Input Handling**: Paired Illumina FASTQ reads.\n2. **Trimming**: `step_1PP_trimming__fastp` for trimming and quality control.\n3. **Plasmid Reconstruction**: `step_4TY_plasmid__mobsuite` for detecting and reco	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_4TY_plasmid__mobsuite } from '../steps/step_4TY_plasmid__mobsuite'\n\n// --- GLOBALS ---\n\ndef plasmidRiscd = '220308-020220308005121273-4TY_plasmid-mobsuite'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n    plasmids = step_4TY_plasmid__mobsuite(trimmed).plasmids\n    plasmids.publishDir mode: 'rellink', "${params.outdir}/plasmids", pattern: '*.fasta', saveAs: { filename -> "${plasmidRiscd}_${file(filename).getName()}" }\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_4TY_plasmid__mobsuite } from '../steps/step_4TY_plasmid__mobsuite'\nworkflow {\n    step_4TY_plasmid__mobsuite(getSingleInput())\n}\n
J02_bbnorm_downsampling	J02_bbnorm_downsampling	J02	Read normalization / downsampling of paired Illumina FASTQ with BBnorm at k=25, target depth 100x.	Y	Y	file_not_found	WARN: file not found: '/mnt/data/cohesive_llm_bench_scratch/_shared_inputdir/2026/2026.SAM.4.1.1/0SQ_rawreads/DS99999-DT260224_import/result/*.fastq*'	4	1	N	step_1PP_trimming__fastp			step_1PP_downsampling__bbnorm, step_1PP_trimming__fastp	step_1PP_trimming__fastp, step_1PP_downsampling__bbnorm	step_1PP_downsampling__bbnorm	766	42	2	2	11.1	Understood! I will proceed with adding BBnorm (`step_1PP_downsampling__bbnorm`) for read normalization/downsampling of your paired Illumina FASTQ data at k=25 and target depth 100x. This will be included as a standalone step after trimming and before assembly/mapping.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_1PP_downsampling__bbnorm } from '../steps/step_1PP_downsampling__bbnorm'\n\n// --- GLOBALS ---\n\ndef bbnormK = '25'\n\ndef bbnormTarget = '100'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_read_normalization {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        trimmed = step_1PP_trimming__fastp(rawreads)\n        normalized = step_1PP_downsampling__bbnorm(trimmed, bbnormK, bbnormTarget)\n    \n    emit:\n        \n        normalized\n        \n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_read_normalization(getSingleInput())\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_downsampling__bbnorm } from '../steps/step_1PP_downsampling__bbnorm'\nworkflow {\n    step_1PP_downsampling__bbnorm(getSingleInput(), param('k'), param('target'))\n}\n
K01_mlst_lis_fastp_spades	K01_mlst_lis_fastp_spades	K01	MLST typing on Listeria monocytogenes from paired-end Illumina FASTQ (fastp + spades + mlst).	Y	Y	none		7	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	663	27	3	2	11.8	Pipeline approved. Proceeding with the construction of the MLST typing pipeline for *Listeria monocytogenes* using paired-end Illumina FASTQ data.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\n// --- GLOBALS ---\n\ndef mlstExcludedSchemas = 'ecoli,campylobacter'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    rawreads = getSingleInput()\n    trimmed = step_1PP_trimming__fastp(rawreads)\n    assembled = step_2AS_denovo__spades(trimmed)\n    step_4TY_MLST__mlst(assembled.assembled)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n}\n
K02_mlst_eco_fastp_spades	K02_mlst_eco_fastp_spades	K02	MLST typing on Escherichia coli from paired-end Illumina FASTQ (fastp + spades + mlst).	Y	N	file_not_found	WARN: file not found: '/mnt/data/cohesive_llm_bench_scratch/_shared_inputdir/2026/2026.ECO.100.1.1/0SQ_rawreads/DS99999-DT260224_import/result/*.fastq*'	3	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_2AS_denovo__spades, step_4TY_MLST__mlst, step_1PP_trimming__fastp	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	1163	60	3	2	20.1	Pipeline approved. Proceeding with the detailed design.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\n// --- GLOBALS ---\n\ndef mlstExcludedSchemas = 'ecoli,abc,aba,aba2,aba3,aba4,aba5,aba6,aba7,aba8,aba9,aba10,aba11,aba12,aba13,aba14,aba15,aba16,aba17,aba18,aba19,aba20'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\nworkflow wf_ecoli_mlst {\n    \n    take:\n        \n        trimmed\n        \n    \n    main:\n        spades_out = step_2AS_denovo__spades(trimmed)\n        step_4TY_MLST__mlst(spades_out.assembly)\n    \n    emit:\n        \n        assembly = spades_out.assembled\n        \n    \n}\n\nworkflow wf_trim_and_qc {\n    \n    take:\n        \n        rawreads\n        \n    \n    main:\n        fastp_out = step_1PP_trimming__fastp(rawreads)\n    \n    emit:\n        \n        trimmed = fastp_out.trimmed\n        \n    \n}\n\n// --- ENTRYPOINT ---\nworkflow {\n    wf_trim_and_qc(getSingleInput())\n    wf_ecoli_mlst(wf_trim_and_qc.trimmed)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n}\n
K03_mlst_sal_fastp_spades	K03_mlst_sal_fastp_spades	K03	MLST typing on Salmonella enterica from paired-end Illumina FASTQ (fastp + spades + mlst).	Y	Y	none		7	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	820	32	3	2	12.0	Pipeline approved. Proceeding with the MLST typing pipeline for *Salmonella enterica* from paired-end Illumina FASTQ data.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\n// --- GLOBALS ---\n\ndef mlstContainer = 'ghcr.io/genpat-it/mlst-w-db:2.23.0--60b8b2e3dd_231219.124455'\n\ndef spadesContainer = 'quay.io/biocontainers/spades:3.11.1--py27_zlib1.2.8_0'\n\ndef fastpContainer = 'ghcr.io/genpat-it/fastp:0.23.1--e4ac3df4c5'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n\n    assembly = step_2AS_denovo__spades(trimmed)\n\n    step_4TY_MLST__mlst(assembly.assembled)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n}\n
K04_mlst_cam_fastp_spades	K04_mlst_cam_fastp_spades	K04	MLST typing on Campylobacter jejuni from paired-end Illumina FASTQ (fastp + spades + mlst).	Y	Y	none		7	7	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst	596	24	3	2	11.9	Understood! The pipeline for **MLST typing on *Campylobacter jejuni*** from paired-end Illumina FASTQ data has been approved. Here is the detailed plan for the Architect Agent:\n\n---\n\n### **Approved Pipeline Plan**\n\n#### **Objective**: Perform MLST typing on *Campylobacter jejuni* from paired-end Ill	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\n\n// --- GLOBALS ---\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembly = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembly)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_MLST__mlst(assembled)\n}\n
K05_chewbbaca_lis_fastp_spades	K05_chewbbaca_lis_fastp_spades	K05	cgMLST allelic profiling on Listeria monocytogenes from paired-end Illumina FASTQ (fastp + spades + chewbbaca).	N	N	arity_error	ERROR ~ Workflow `step_1PP_trimming__fastp` declares 1 input channels but 0 were given	3	9	N	step_0SQ_rawreads__fastq			step_0SQ_rawreads__fastq, step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca	step_0SQ_rawreads__fastq, step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca	926	34	4	2	13.7	Pipeline approved. The detailed plan for the Architect has been generated and is ready for implementation.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_0SQ_rawreads__fastq } from '../steps/step_0SQ_rawreads__fastq'\n\n// --- GLOBALS ---\n\ndef genusSpecies = 'Listeria monocytogenes'\n\ndef cgMLSTSchema = "${params.assets_dir}/module_cgmlst_listeria_monocytogenes/l_mono_chewie_1748_220623.zip"\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    reads = step_0SQ_rawreads__fastq(getSingleInput())\n\n    trimmed = step_1PP_trimming__fastp(reads).trimmed\n\n    assembly = step_2AS_denovo__spades(trimmed).assembled\n\n    step_4TY_cgMLST__chewbbaca(assembly, genusSpecies, cgMLSTSchema)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))\n}\n
K06_chewbbaca_eco_fastp_spades	K06_chewbbaca_eco_fastp_spades	K06	cgMLST allelic profiling on Escherichia coli from paired-end Illumina FASTQ (fastp + spades + chewbbaca).	Y	Y	none		9	9	Y				step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca	step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca	862	33	3	2	18.5	Pipeline approved. The draft plan has been finalized and will be handed off to the Architect for implementation.	nextflow.enable.dsl=2\n\n// --- IMPORTS ---\n\ninclude { getSingleInput } from '../functions/parameters.nf'\n\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\n\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\n\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\n\n// --- GLOBALS ---\n\ndef escherichiaColiSchema = 'e_coli_chewie_2360_210531'\n\ndef escherichiaColiGenusSpecies = 'escherichia_coli'\n\n// --- INLINE PROCESSES ---\n\n// --- SUB WORKFLOWS ---\n\n// --- ENTRYPOINT ---\nworkflow {\n    // Step 1: Preprocessing (Trimming)\n    trimmed = step_1PP_trimming__fastp(getSingleInput())\n\n    // Step 2: Assembly\n    assembled = step_2AS_denovo__spades(trimmed)\n\n    // Step 3: cgMLST Profiling\n    step_4TY_cgMLST__chewbbaca(assembled, escherichiaColiGenusSpecies, escherichiaColiSchema)\n}	nextflow.enable.dsl=2\n\ninclude { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'\ninclude { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'\ninclude { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'\ninclude { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'\nworkflow {\n    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed\n    assembled = step_2AS_denovo__spades(trimmed).assembled\n    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))\n}\n
